Jometry Game Id,Jarchive Game Id,Season,Game In Season,Date,Podium,Contestant,Jometry Contestant Id,JAtt,JBuz,JCor,JInc,JDD,JFinal$,DJAtt,DJBuz,DJCor,DJInc,DJDD1,DJDD2,DJFinal$,FJCor,FJWager,FJFinal$
1791,8587,40,7,09/19/2023,1,Rob Kim,284,18,7,5,2,,1400,15,12,11,2,,2000,9800,1,9001,18801
1791,8587,40,7,09/19/2023,2,Morgan Halvorsen,290,16,11,9,2,,2000,13,4,3,1,,,5200,0,4200,1000
1791,8587,40,7,09/19/2023,3,Elizabeth Devereaux,638,13,8,9,0,2400,7600,10,7,7,1,-5000,,9400,0,7000,2400
1792,8588,40,8,09/20/2023,1,Brian Ross,17,18,8,7,1,,2600,14,7,7,0,,,9800,1,9800,19600
1792,8588,40,8,09/20/2023,2,Alex Lamb,621,24,13,10,4,-2200,1400,14,9,6,3,,,2200,1,117,2317
1792,8588,40,8,09/20/2023,3,Pam Sung,306,24,8,8,0,,4600,20,10,10,2,3000,-3000,15000,1,5000,20000
1793,8589,40,9,09/21/2023,1,Pam Sung,306,23,12,9,3,,2200,18,10,12,0,2000,3000,18000,0,8000,10000
1793,8589,40,9,09/21/2023,2,Rob Kim,284,20,10,7,3,,2200,11,7,5,2,,,6200,0,2800,3400
1793,8589,40,9,09/21/2023,3,Deanna Bolio,144,20,9,10,0,2400,8200,14,7,6,1,,,12200,1,4000,16200
1794,8590,40,10,09/22/2023,1,Pam Sung,306,20,9,9,1,-1000,4000,14,5,5,0,,,9200,1,7001,16201
1794,8590,40,10,09/22/2023,2,Rob Kim,284,20,9,8,1,,4600,20,10,8,3,,4000,11400,1,2000,13400
1794,8590,40,10,09/22/2023,3,Deanna Bolio,144,19,10,8,2,,2800,17,9,8,2,2400,,12400,0,0,12400
1795,8591,40,11,09/25/2023,1,Elaine Filadelfo,570,23,11,11,0,,6400,20,6,5,2,,-3000,8200,1,200,8400
1795,8591,40,11,09/25/2023,2,Jilana Cotter,374,25,13,12,2,2600,7000,20,8,8,0,,,17800,1,1000,18800
1795,8591,40,11,09/25/2023,3,Colin Beazley,461,20,5,5,0,,3000,16,13,10,4,-3500,,3900,1,0,3900
1796,8592,40,12,09/26/2023,1,David Kaye,212,17,6,5,1,,2400,11,4,5,1,-1000,2000,7000,1,5802,12802
1796,8592,40,12,09/26/2023,2,Michalle Gould,359,14,9,8,1,,4400,17,8,8,0,,,13200,1,13000,26200
1796,8592,40,12,09/26/2023,3,Ollie Savage,330,19,14,12,3,-2000,2800,17,12,11,1,,,15600,0,12000,3600
1797,8593,40,13,09/27/2023,1,Barb Fecteau,650,19,11,7,5,-1200,0,16,9,8,2,2000,,9600,1,3201,12801
1797,8593,40,13,09/27/2023,2,Mark Lucas,602,17,10,9,1,,3400,18,9,6,4,,-3800,2800,1,1402,4202
1797,8593,40,13,09/27/2023,3,Allison Pistorius,632,18,9,6,3,,1600,15,7,7,0,,,6400,1,0,6400
1798,8595,40,14,09/28/2023,1,Michalle Gould,359,20,10,8,2,,3400,15,5,5,0,,,11400,1,10000,21400
1798,8595,40,14,09/28/2023,2,Jilana Cotter,374,22,9,10,0,1200,6400,22,14,12,2,,,19200,1,10000,29200
1798,8595,40,14,09/28/2023,3,Barb Fecteau,650,18,11,8,3,,3400,17,11,9,4,-5400,-2000,3200,1,3200,6400
1800,8596,40,15,09/29/2023,1,Michalle Gould,359,16,6,6,0,,4600,17,6,6,0,,,11000,0,10700,300
1800,8596,40,15,09/29/2023,2,Jilana Cotter,374,24,12,11,2,2200,5800,21,10,10,1,,3000,16400,0,2201,14199
1800,8596,40,15,09/29/2023,3,Barb Fecteau,650,21,11,10,1,,5600,17,11,9,3,-7200,,7600,0,0,7600
1801,8598,40,16,10/02/2023,1,Burt Thakur,117,24,10,7,3,,1600,19,11,8,4,-2000,,7200,0,7200,0
1801,8598,40,16,10/02/2023,2,Emily Seaman Hoy,398,21,12,10,2,,4800,16,5,2,3,,,3600,0,0,3600
1801,8598,40,16,10/02/2023,3,Dane Reighard,812,18,9,8,2,1200,3200,18,12,11,2,,-2000,10800,0,5000,5800
1802,8600,40,17,10/03/2023,1,Lawrence Long,1007,27,13,12,2,1000,7800,15,12,12,2,7800,1000,22600,0,0,22600
1802,8600,40,17,10/03/2023,2,Katrina Hill,4539,17,9,9,0,,4400,9,5,4,1,,,6400,0,116,6284
1802,8600,40,17,10/03/2023,3,Greg Marrero,126,20,8,8,0,,4600,12,4,4,0,,,8600,1,8599,17199
1803,8603,40,18,10/04/2023,1,Evan Roberts,4271,21,8,8,0,,4000,16,6,4,2,,,6000,0,6000,0
1803,8603,40,18,10/04/2023,2,Kendra Blanchette,189,18,8,9,0,1600,6200,16,10,11,0,5000,,23200,0,5201,17999
1803,8603,40,18,10/04/2023,3,John Bussard,134,23,12,11,1,,5800,18,9,8,2,,6000,14200,1,0,14200
1804,8608,40,19,10/05/2023,1,Brendan Sargent,365,24,14,13,1,,7000,17,8,7,1,,,15800,0,9801,5999
1804,8608,40,19,10/05/2023,2,Amanda Ganske,488,17,10,6,5,-1000,0,14,9,9,1,,3000,11000,0,11000,0
1804,8608,40,19,10/05/2023,3,Joe Feldmann,4463,18,6,5,1,,2200,16,9,9,1,4200,,12800,1,10000,22800
1805,8610,40,20,10/06/2023,1,Daniel Nguyen,4368,22,11,9,3,1000,4600,17,11,11,1,5400,,20800,0,0,20800
1805,8610,40,20,10/06/2023,2,Matt Glassman,4014,20,13,13,0,,5600,20,9,10,0,,4000,19200,0,1601,17599
1805,8610,40,20,10/06/2023,3,Jamie Logan,474,21,6,4,2,,1600,18,7,7,0,,,9200,1,9200,18400
1807,8615,40,21,10/09/2023,1,Phil Hoffman,303,23,4,3,1,,400,13,9,8,3,1990,-5000,990,0,801,189
1807,8615,40,21,10/09/2023,2,Camron Conners,4278,19,10,8,2,,2400,17,10,7,3,,,6800,0,6800,0
1807,8615,40,21,10/09/2023,3,Lucy Ricketts,231,22,14,14,1,3000,10600,10,6,6,0,,,16200,1,500,16700
1808,8617,40,22,10/10/2023,1,Morgan Briles,368,21,14,15,0,2500,11300,21,8,7,1,,,18900,0,6000,12900
1808,8617,40,22,10/10/2023,2,Joe Velasco,11,21,8,7,1,,3400,12,7,7,1,,2000,10200,1,10000,20200
1808,8617,40,22,10/10/2023,3,Robert Kaine,24,14,7,4,3,,200,17,12,10,3,2000,,8600,0,1400,7200
1809,8619,40,23,10/11/2023,1,Sam Stapleton,314,24,13,13,1,2600,8600,17,11,12,0,7000,,30800,0,0,30800
1809,8619,40,23,10/11/2023,2,Robert Won,4493,21,11,11,0,,6600,20,6,6,1,,-8000,4600,0,0,4600
1809,8619,40,23,10/11/2023,3,Karla Fossett,4523,14,3,3,0,,2000,18,10,8,2,,,7600,0,7600,0
1810,8622,40,24,10/12/2023,1,Steve Clarke,4497,23,13,12,2,-1000,5400,16,9,10,0,,2500,19100,0,13701,5399
1810,8622,40,24,10/12/2023,2,Valerie Castelo,197,21,8,5,3,,-400,15,7,7,1,-2000,,5200,1,0,5200
1810,8622,40,24,10/12/2023,3,Josh Saak,630,21,9,9,0,,5200,20,9,9,0,,,16400,1,2705,19105
1813,8625,40,25,10/13/2023,1,Sam Stapleton,314,22,11,9,2,,4000,17,9,10,0,4000,,18400,0,1601,16799
1813,8625,40,25,10/13/2023,2,Lawrence Long,1007,20,9,9,1,2200,6000,16,10,8,2,,,10000,0,10000,0
1813,8625,40,25,10/13/2023,3,Joe Velasco,11,15,11,9,2,,4600,16,9,7,3,,-2500,7300,0,0,7300
1814,8637,40,26,10/16/2023,1,Josh Saak,630,19,9,6,3,,1000,19,11,10,1,,,12200,1,2205,14405
1814,8637,40,26,10/16/2023,2,Kendra Blanchette,189,16,7,7,1,2600,4600,16,9,9,1,-3200,,10200,0,5000,5200
1814,8637,40,26,10/16/2023,3,Dane Reighard,812,16,12,11,1,,4400,14,7,8,0,,2000,14400,0,7000,7400
1815,8638,40,27,10/17/2023,1,Joe Feldmann,4463,17,8,7,1,,2800,11,7,4,4,-2800,,400,0,400,0
1815,8638,40,27,10/17/2023,2,Daniel Nguyen,4368,17,9,8,1,,3200,13,9,6,3,,,4800,0,0,4800
1815,8638,40,27,10/17/2023,3,Lucy Ricketts,231,23,12,10,3,-2400,3200,23,13,13,1,,-6000,11600,1,0,11600
1816,8639,40,28,10/18/2023,1,Sam Stapleton,314,21,10,9,1,,4600,20,8,8,1,,4000,12600,1,2600,15200
1816,8639,40,28,10/18/2023,2,Josh Saak,630,18,9,8,1,,5000,22,13,11,2,,,16600,1,8600,25200
1816,8639,40,28,10/18/2023,3,Lucy Ricketts,231,16,7,8,0,1000,4400,18,7,7,1,-4000,,9200,1,5000,14200
1817,8641,40,29,10/19/2023,1,Sam Stapleton,314,19,11,10,1,,4600,19,10,10,1,,-10000,5000,0,0,5000
1817,8641,40,29,10/19/2023,2,Josh Saak,630,20,8,8,0,,4800,23,14,11,4,7200,,22000,0,0,22000
1817,8641,40,29,10/19/2023,3,Lucy Ricketts,231,17,7,8,0,1800,6000,19,8,6,2,,,11600,1,5500,17100
1818,8643,40,30,10/20/2023,1,Dave Pai,357,22,14,14,1,4000,11200,17,10,9,2,-5600,,13200,1,6801,20001
1818,8643,40,30,10/20/2023,2,William Chou,4511,20,4,3,1,,1200,11,5,4,1,,,3600,1,3600,7200
1818,8643,40,30,10/20/2023,3,Kristin Hucek,72,18,8,7,1,,4200,11,6,5,2,,3000,10000,0,7500,2500
1820,8649,40,31,10/23/2023,1,Isaac Applebaum,4045,11,10,10,1,-1600,3800,14,8,6,3,,-1500,6700,1,3101,9801
1820,8649,40,31,10/23/2023,2,Pasquale Palumbo,416,19,11,7,4,,2200,15,12,10,3,-2500,,4900,0,0,4900
1820,8649,40,31,10/23/2023,3,Leah Wiegand,285,15,7,5,2,,800,10,6,5,1,,,7600,1,5000,12600
1821,8650,40,32,10/24/2023,1,Steve Crupi,273,21,14,13,1,,6400,16,9,7,2,,,9600,0,9600,0
1821,8650,40,32,10/24/2023,2,Jilana Cotter,374,22,11,10,2,1200,4600,20,10,10,1,4000,,19000,1,801,19801
1821,8650,40,32,10/24/2023,3,John Vigna,183,10,2,1,1,,-400,13,7,5,3,,-700,900,0,898,2
1822,8653,40,33,10/25/2023,1,Carlos Chaidez,80,22,8,8,1,1000,4200,16,8,8,0,,,13400,0,13400,0
1822,8653,40,33,10/25/2023,2,Emily Sands,462,28,14,11,3,,4200,21,13,14,1,5000,4000,25200,0,1601,23599
1822,8653,40,33,10/25/2023,3,Phillip Howard,42,20,10,10,0,,6400,12,3,3,0,,,9200,0,800,8400
1823,8655,40,34,10/26/2023,1,Yoshie Hill,219,22,2,2,0,,1200,12,8,6,3,-2000,,5600,1,5600,11200
1823,8655,40,34,10/26/2023,2,Mason Maggio,36,24,17,17,0,,9600,14,9,8,2,,-6000,7600,0,3601,3999
1823,8655,40,34,10/26/2023,3,Tony Freitas,803,25,12,10,3,-2800,2800,11,5,3,2,,,2400,1,2400,4800
1824,8656,40,35,10/27/2023,1,Erick Loh,426,20,10,10,0,,6200,17,11,9,2,,,12200,0,7001,5199
1824,8656,40,35,10/27/2023,2,Cory Burns Barger,1,16,5,5,1,1000,1400,17,9,9,2,5000,-6000,9600,0,3000,6600
1824,8656,40,35,10/27/2023,3,Brian Adams,89,26,12,11,1,,5400,17,7,5,2,,,5400,1,5400,10800
1826,8657,40,36,10/30/2023,1,T.J. Tallie,170,18,16,14,3,-2200,3200,18,13,13,1,,4600,20600,0,600,20000
1826,8657,40,36,10/30/2023,2,Sarah Reza,564,16,7,5,2,,1400,11,9,8,2,-2200,,6000,1,0,6000
1826,8657,40,36,10/30/2023,3,Jay Foster,990,19,4,3,1,,1200,11,3,3,0,,,4800,0,4000,800
1827,8658,40,37,10/31/2023,1,Aaron Craig,320,21,12,13,0,1000,7600,22,10,9,1,,,14000,0,3202,10798
1827,8658,40,37,10/31/2023,2,Hari Parameswaran,458,18,10,9,1,,4800,24,18,16,4,-7600,4000,17200,0,11000,6200
1827,8658,40,37,10/31/2023,3,Katie Hargrove,4022,15,3,2,1,,0,17,3,3,0,,,3600,0,3600,0
1828,8659,40,38,11/01/2023,1,Dana Hill,18,21,8,8,1,3000,5000,22,13,11,2,,,14200,0,14200,0
1828,8659,40,38,11/01/2023,2,Nancy Donehower,785,12,5,5,0,,2800,19,9,7,2,,,8400,0,2000,6400
1828,8659,40,38,11/01/2023,3,Dave Rapp,1020,20,14,12,2,,5600,21,7,8,1,-5000,9000,18400,1,10001,28401
1829,8661,40,39,11/02/2023,1,Dave Rapp,1020,26,9,8,1,,4200,17,8,8,0,,,11800,0,0,11800
1829,8661,40,39,11/02/2023,2,Emily Sands,462,24,14,14,1,-3200,4600,21,11,12,1,6000,4000,25800,1,0,25800
1829,8661,40,39,11/02/2023,3,Yoshie Hill,219,19,6,5,1,,1200,17,8,7,1,,,9200,1,9200,18400
1830,8662,40,40,11/03/2023,1,T.J. Tallie,170,20,8,8,0,,4600,15,6,3,3,,,4200,0,4200,0
1830,8662,40,40,11/03/2023,2,Leah Wiegand,285,16,4,5,0,1000,3400,16,10,9,2,,-5000,4400,0,4400,0
1830,8662,40,40,11/03/2023,3,Aaron Craig,320,22,14,13,1,,6200,15,7,7,1,-4000,,9800,0,32,9768
1831,8664,40,41,11/06/2023,1,Dave Pai,357,22,15,14,2,-1000,5600,14,8,8,1,-3200,,11200,0,400,10800
1831,8664,40,41,11/06/2023,2,Jilana Cotter,374,25,10,7,3,,1800,19,9,9,1,,2900,11500,1,10900,22400
1831,8664,40,41,11/06/2023,3,Brian Adams,89,19,5,4,1,,1600,18,8,6,2,,,5200,0,5200,0
1832,8665,40,42,11/07/2023,1,Emily Sands,462,28,13,12,2,1600,6800,28,7,8,0,8000,,22400,1,8000,30400
1832,8665,40,42,11/07/2023,2,Jilana Cotter,374,30,12,12,0,,7600,25,13,12,2,,-9000,11000,0,8000,3000
1832,8665,40,42,11/07/2023,3,Aaron Craig,320,23,6,5,1,,1600,21,10,8,2,,,7200,1,2800,10000
1833,8666,40,43,11/08/2023,1,Emily Sands,462,29,11,11,0,,6200,24,12,11,1,,,16200,0,4401,11799
1833,8666,40,43,11/08/2023,2,Jilana Cotter,374,24,8,9,0,3200,7200,23,7,8,0,10000,,24000,0,24000,0
1833,8666,40,43,11/08/2023,3,Aaron Craig,320,22,11,9,2,,4800,16,9,5,5,,-5600,-2800,,,-2800
1834,8670,40,44,11/09/2023,1,Charlie Fonville,149,16,8,8,0,,3800,13,5,6,1,5400,-5500,8100,1,8100,16200
1834,8670,40,44,11/09/2023,2,Jen Jazwinski,612,18,9,9,1,2600,7000,17,10,9,1,,,15400,1,15400,30800
1834,8670,40,44,11/09/2023,3,Matt Takimoto,1031,22,10,9,1,,4600,18,13,11,2,,,15400,0,15400,0
1835,8673,40,45,11/10/2023,1,Alan Johnson,311,20,9,7,2,,3400,19,12,12,1,,2200,13200,0,11801,1399
1835,8673,40,45,11/10/2023,2,Dennis Chase,420,27,15,14,2,-1500,4900,21,12,8,4,,,12500,1,10500,23000
1835,8673,40,45,11/10/2023,3,Kate Lazo,132,17,7,6,1,,2200,14,6,6,1,2600,,9600,1,9500,19100
1836,8685,40,46,11/13/2023,1,Emily Fiasco,4502,17,10,9,1,,3800,13,7,7,0,,,11000,1,4347,15347
1836,8685,40,46,11/13/2023,2,Stuart Crane,281,22,11,10,2,3000,6200,15,7,6,2,,10200,20400,1,20400,40800
1836,8685,40,46,11/13/2023,3,Fred Nelson,177,23,11,9,2,,6000,17,12,12,1,5000,,23000,1,17801,40801
1837,8690,40,47,11/14/2023,1,Nick Cascone,375,21,13,12,2,-2600,3200,15,9,10,0,,5000,18200,1,6201,24401
1837,8690,40,47,11/14/2023,2,Brandon Deutsch,407,18,10,10,0,,5800,14,7,6,1,,,12200,0,199,12001
1837,8690,40,47,11/14/2023,3,Emily White,566,16,3,3,0,,2200,16,10,8,3,-2200,,5600,1,5600,11200
1838,8691,40,48,11/15/2023,1,Leah Caglio,459,25,13,12,1,,7000,24,11,9,2,,,15400,0,15400,0
1838,8691,40,48,11/15/2023,2,Kit Sekelsky,555,19,12,10,2,,4200,20,9,8,1,,,10600,0,5000,5600
1838,8691,40,48,11/15/2023,3,Henry Rozycki,1038,18,5,4,2,1000,800,20,8,8,2,2800,8300,16700,0,16700,0
1839,8693,40,49,11/16/2023,1,Amy Bekkerman,4017,21,10,9,2,1000,5000,15,7,6,1,,,12200,0,0,12200
1839,8693,40,49,11/16/2023,2,Tim Moon,618,16,11,9,2,,1800,15,9,7,2,,,3800,0,3800,0
1839,8693,40,49,11/16/2023,3,Scott Plummer,996,18,6,5,1,,3200,17,9,8,3,-4400,-3200,2800,1,2799,5599
1840,8694,40,50,11/17/2023,1,Danielle Maurer,4359,13,7,6,1,,2400,17,7,8,0,3200,,16000,1,16000,32000
1840,8694,40,50,11/17/2023,2,David Ferrara,9,19,6,6,1,-2400,800,18,6,5,1,,,6000,0,6000,0
1840,8694,40,50,11/17/2023,3,Carrie Cadwallader,987,24,16,16,0,,10200,20,17,14,4,,5000,21200,0,10801,10399
1843,8695,40,51,11/20/2023,1,Verlinda Johnson Henning,543,18,8,6,2,,2400,11,4,4,0,,,6800,1,6800,13600
1843,8695,40,51,11/20/2023,2,Kevin Hirsh,528,13,6,6,0,,2400,15,7,5,2,,,8000,1,8000,16000
1843,8695,40,51,11/20/2023,3,Deanna Bolio,144,21,16,14,3,2600,8200,15,12,11,3,3400,2600,19800,0,79,19721
1844,8696,40,52,11/21/2023,1,Nick Heise,1017,9,6,6,0,,3400,16,7,5,2,,,5800,0,5799,1
1844,8696,40,52,11/21/2023,2,Ed Hashima,881,25,14,10,4,,4200,21,11,13,0,4000,7000,29600,0,0,29600
1844,8696,40,52,11/21/2023,3,Sandy Olive,576,21,10,10,1,2600,5400,25,13,10,3,,,10600,0,10600,0
1845,8697,40,53,11/22/2023,1,Nick Cascone,375,20,11,11,1,-1000,5000,18,15,15,1,,1000,23200,0,0,23200
1845,8697,40,53,11/22/2023,2,Deanna Bolio,144,16,5,5,0,,3800,15,4,2,2,,,3000,0,3000,0
1845,8697,40,53,11/22/2023,3,Kit Sekelsky,555,19,10,8,2,,2400,13,8,7,2,-4000,,1200,1,21,1221
1846,8698,40,54,11/23/2023,1,Jen Jazwinski,612,21,9,8,2,1000,2800,19,6,7,0,,9000,20200,1,20200,40400
1846,8698,40,54,11/23/2023,2,Ed Hashima,881,23,11,11,0,,7000,21,15,15,1,4000,,23000,0,18000,5000
1846,8698,40,54,11/23/2023,3,Amy Bekkerman,4017,25,11,11,0,,6600,15,5,5,0,,,14600,1,14500,29100
1847,8699,40,55,11/24/2023,1,Fred Nelson,177,24,8,8,0,,4800,17,7,5,2,,,8400,1,8400,16800
1847,8699,40,55,11/24/2023,2,Danielle Maurer,4359,17,7,8,0,2200,7400,9,6,7,0,,5000,16800,1,16800,33600
1847,8699,40,55,11/24/2023,3,Dennis Chase,420,25,15,14,1,,6200,23,13,14,0,8000,,30600,1,3003,33603
1848,8700,40,56,11/27/2023,1,Jen Jazwinski,612,24,16,15,2,1000,7600,21,12,10,2,,,11600,0,6000,5600
1848,8700,40,56,11/27/2023,2,Dennis Chase,420,24,6,6,0,,4600,18,10,8,3,,-7000,6800,0,3800,3000
1848,8700,40,56,11/27/2023,3,Nick Cascone,375,22,6,6,0,,3200,13,5,6,0,6000,,16800,0,7500,9300
1849,8701,40,57,11/28/2023,1,Jen Jazwinski,612,19,5,4,1,,1600,21,7,7,2,2800,-5000,3800,1,3800,7600
1849,8701,40,57,11/28/2023,2,Dennis Chase,420,20,13,13,0,,7200,20,10,9,1,,,16400,0,11500,4900
1849,8701,40,57,11/28/2023,3,Nick Cascone,375,15,9,10,0,1000,5800,18,9,9,0,,,14600,1,14600,29200
1850,8702,40,58,11/29/2023,1,Rhone Talsma,984,24,14,13,1,,7800,19,14,10,4,,,10600,0,5401,5199
1850,8702,40,58,11/29/2023,2,Nell Klugman,4275,23,6,6,0,,2400,14,6,6,1,,5600,12400,0,8801,3599
1850,8702,40,58,11/29/2023,3,Henry Baer,153,16,7,7,1,-3400,1800,12,4,5,0,1800,,8000,0,2601,5399
1851,8704,40,59,11/30/2023,1,Tyler Vandenberg,623,17,8,9,0,1600,6200,16,8,9,1,-3000,3000,15800,1,15800,31600
1851,8704,40,59,11/30/2023,2,Ciara Donegan,4040,15,13,13,0,,6800,17,11,10,1,,,15200,0,15200,0
1851,8704,40,59,11/30/2023,3,Alisa Hove,884,18,5,5,0,,3800,13,6,5,1,,,7800,0,5000,2800
1852,8705,40,60,12/01/2023,1,Garrett Marcotte,47,24,11,11,1,1000,7800,20,10,12,0,7000,1000,27400,1,0,27400
1852,8705,40,60,12/01/2023,2,Bryce Hwang,393,19,12,10,2,,2800,23,9,7,2,,,10400,1,0,10400
1852,8705,40,60,12/01/2023,3,Brianne Barker,4536,17,6,5,1,,2600,22,10,10,0,,,12600,0,8201,4399
1853,8706,40,61,12/04/2023,1,Julia Markham Cameron,537,22,13,11,2,,3000,21,8,8,0,,,12600,1,7000,19600
1853,8706,40,61,12/04/2023,2,Finn Corrigan,4025,18,7,7,0,,3600,14,8,7,1,,,10400,0,1800,8600
1853,8706,40,61,12/04/2023,3,Kristen Thomas-McGill,185,21,9,7,3,-1600,1800,17,9,9,2,1800,-3000,8600,1,8600,17200
1854,8707,40,62,12/05/2023,1,Laura Portwood-Stacer,344,18,7,7,0,,4400,15,3,3,0,,,6400,1,6300,12700
1854,8707,40,62,12/05/2023,2,Andrew Chaikin,119,22,11,9,3,1400,3600,23,12,10,3,,5000,18200,1,42,18242
1854,8707,40,62,12/05/2023,3,Matt Mierswa,4514,22,12,9,3,,2600,17,12,10,3,-2600,,7200,1,444,7644
1855,8708,40,63,12/06/2023,1,Ed Coulson,4526,24,6,6,0,,4400,21,11,10,2,3000,,14600,1,5801,20401
1855,8708,40,63,12/06/2023,2,Kate Freeman,195,19,10,8,3,-1000,2200,19,8,7,1,,,9000,0,1201,7799
1855,8708,40,63,12/06/2023,3,Patrick Hume,429,22,13,13,0,,7200,21,8,7,2,,-3000,10200,1,7801,18001
1856,8710,40,64,12/07/2023,1,Scott Shewfelt,402,18,9,6,3,,2000,14,6,7,0,,6400,14400,0,10000,4400
1856,8710,40,64,12/07/2023,2,Yungsheng Wang,4481,17,8,7,1,,4800,18,11,8,3,,,12000,1,11000,23000
1856,8710,40,64,12/07/2023,3,Robin Lozano,530,23,13,12,2,1000,5000,15,8,6,3,-3000,,4800,0,4800,0
1857,8711,40,65,12/08/2023,1,Gary Hollis,873,21,10,6,4,,1600,21,11,13,0,2000,4000,21200,1,5601,26801
1857,8711,40,65,12/08/2023,2,Carmela Chan,102,22,11,9,2,,3000,20,9,9,0,,,13400,0,13400,0
1857,8711,40,65,12/08/2023,3,Jon Spurney,333,26,12,11,2,-2000,3600,24,7,7,0,,,10000,1,9999,19999
1858,8712,40,66,12/11/2023,1,Amal Dorai,381,21,13,12,2,3000,8600,13,4,4,1,-3000,,11200,1,11200,22400
1858,8712,40,66,12/11/2023,2,Donesh Olyaie,242,21,11,10,1,,4600,20,13,10,3,,,12600,0,12600,0
1858,8712,40,66,12/11/2023,3,Emma Saltzberg,999,19,5,5,0,,2200,17,10,11,0,,2000,15000,1,10201,25201
1859,8713,40,67,12/12/2023,1,Gary Hollis,873,24,15,12,4,-600,3800,21,15,14,2,,3000,20800,1,12,20812
1859,8713,40,67,12/12/2023,2,Julia Markham Cameron,537,22,9,9,0,,4400,26,9,6,4,-4000,,800,1,800,1600
1859,8713,40,67,12/12/2023,3,Henry Baer,153,20,6,6,0,,4800,16,8,6,2,,,9600,1,1234,10834
1860,8714,40,68,12/13/2023,1,Tyler Vandenberg,623,17,9,8,1,,4800,17,11,10,1,,,18400,1,18400,36800
1860,8714,40,68,12/13/2023,2,Emma Saltzberg,999,13,6,5,1,,2600,14,8,8,1,1200,,10600,1,10600,21200
1860,8714,40,68,12/13/2023,3,Ed Coulson,4526,22,12,11,2,-1000,3600,15,10,8,3,,-6000,2800,1,2800,5600
1861,8715,40,69,12/14/2023,1,Garrett Marcotte,47,24,9,8,2,-1800,2400,18,4,4,0,,,4800,0,4800,0
1861,8715,40,69,12/14/2023,2,Yungsheng Wang,4481,23,14,11,3,,5400,23,13,11,2,,,18600,1,18600,37200
1861,8715,40,69,12/14/2023,3,Andrew Chaikin,119,20,7,6,1,,2000,20,10,12,0,7600,5000,26600,0,10601,15999
1862,8717,40,70,12/15/2023,1,Yungsheng Wang,4481,21,11,11,0,,6800,23,11,9,2,,,16800,0,8800,8000
1862,8717,40,70,12/15/2023,2,Tyler Vandenberg,623,17,6,5,1,,2000,17,7,6,1,,,8800,1,8800,17600
1862,8717,40,70,12/15/2023,3,Gary Hollis,873,22,12,13,0,2600,9400,18,10,8,4,3000,-3000,14600,0,8600,6000
1863,8723,40,71,12/18/2023,1,Yungsheng Wang,4481,24,13,13,0,,8400,16,8,9,1,7000,10000,33800,1,0,33800
1863,8723,40,71,12/18/2023,2,Tyler Vandenberg,623,17,6,6,0,,3800,14,8,8,0,,,11400,0,11400,0
1863,8723,40,71,12/18/2023,3,Gary Hollis,873,20,10,10,1,-2600,2400,17,11,11,0,,,14800,0,8300,6500
1864,8725,40,72,12/19/2023,1,Jason Carpenter,4932,21,9,7,2,,3600,18,12,10,2,,,12000,1,0,12000
1864,8725,40,72,12/19/2023,2,Eva Thomas,5211,25,11,11,1,-2000,4200,18,5,4,1,,,5800,1,0,5800
1864,8725,40,72,12/19/2023,3,Mike Elliott,4617,22,9,8,1,,3400,17,8,9,1,-10600,799,2799,0,45,2754
1865,8728,40,73,12/20/2023,1,Juveria Zaheer,5106,27,11,10,1,,5600,25,16,14,3,15200,,32400,1,4000,36400
1865,8728,40,73,12/20/2023,2,Sam Claussen,5069,24,13,14,0,3000,10400,14,7,7,0,,,18000,1,18000,36000
1865,8728,40,73,12/20/2023,3,Jake Garrett,5001,15,6,6,0,,3400,15,6,7,0,,7300,17900,1,17900,35800
1866,8730,40,74,12/21/2023,1,Iris Masucci,5022,21,8,7,2,-1000,2800,10,6,6,1,2500,,7700,0,2300,5400
1866,8730,40,74,12/21/2023,2,Karen Morris,5006,17,11,10,1,,3600,15,9,7,2,,,10400,0,5001,5399
1866,8730,40,74,12/21/2023,3,Michael Vaz,4794,18,9,7,2,,2000,15,10,8,3,,-4800,2000,0,0,2000
1867,8731,40,75,12/22/2023,1,Juveria Zaheer,5106,27,16,15,1,,8800,22,15,17,0,10000,10000,45600,1,5600,51200
1867,8731,40,75,12/22/2023,2,Jason Carpenter,4932,16,6,5,1,,2600,18,6,6,0,,,10600,1,5600,16200
1867,8731,40,75,12/22/2023,3,Iris Masucci,5022,19,10,10,1,1000,4400,11,3,3,0,,,6400,0,4000,2400
1868,8734,40,76,12/25/2023,1,Juveria Zaheer,5106,28,13,11,2,,5000,21,11,12,1,5000,800,19600,0,0,19600
1868,8734,40,76,12/25/2023,2,Jason Carpenter,4932,22,13,12,2,-2000,3800,21,11,10,1,,,15800,1,10000,25800
1868,8734,40,76,12/25/2023,3,Iris Masucci,5022,22,6,5,1,,1800,14,5,5,0,,,7000,0,5000,2000
1869,8735,40,77,12/26/2023,1,Christopher Pennant,4565,20,9,8,1,,3600,18,11,9,2,,,10800,1,10000,20800
1869,8735,40,77,12/26/2023,2,Emily Kawaler,4811,23,12,11,2,-4800,2200,23,13,12,3,2200,-4400,7600,1,3300,10900
1869,8735,40,77,12/26/2023,3,Myles Karp,4922,17,7,7,0,,3600,17,6,5,1,,,10000,0,5201,4799
